block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_323  2,323,0,Pace/17th 323 Free,1317942,WK,115564953
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565598
a_DASH  2,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565599
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565596
a_DASH  1,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565597
a_DASH  3,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565594
a_DASH  1,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565595
a_DASH  1,DASH,0,Manhattan DASH S Bldr Rd,1317993,WK,115565592
a_DASH  1,DASH,0,Manhattan DASH S Bldr Rd,1317993,WK,115565593
a_DASH  2,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565590
a_DASH  1,DASH,0,Lafayette PnR Willoughby,1317994,WK,115565591
a_24  3,24,0,40th & Colorado Stn via University,1316962,WK,115549307
a_11  8,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543279
a_11  6,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543278
a_BOND  2,BOND,1,Broadway 27th via 30th,1317293,WK,115557071
a_11  4,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543273
a_0B  2,0B,0,Englewood,1316573,SA,115538669
a_11  4,11,0,Aurora Metro Cntr via Mississippi,1316713,SA,115543271
a_11  9,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543270
a_11  1,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543277
a_11  2,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543276
a_11  3,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543275
a_101 13,101D,0,D-Line Union Station,1317836,SA,115562167
a_101 51,101H,1,H-Line Florida,1317892,MT,115561865
a_225  4,225,1,Dtwn Boulder,1317936,SA,115564776
a_76  2,76,1,Lakewood Commons,1317160,SU,115554651
a_14  2,14,0,I-25 & Broadway Station,1316831,WK,115545966
a_1  1,1,1,Lakewood Commons,1316579,SA,115538938
a_FREE 14,FREE,0,Free MallRide Civic Center,1318331,SU,115569406
a_24  2,24,0,40th & Colorado Stn via University,1316962,WK,115549306
a_17  3,17,1,10th & Wash,1316898,SA,115547942
a_83 17,169L,0,Denver Airport via Buckley Rd,1316894,SA,115547854
a_24  1,24,0,40th & Colorado Stn via University,1316962,WK,115549313
a_225  2,225,1,Dtwn Boulder,1317936,SA,115564772
a_51  2,51,0,US36 & Sheridan,1317093,WK,115553278
a_51  1,51,0,US36 & Sheridan,1317093,WK,115553279
a_A  4,A,0,Denver Airport,1317213,SU,115556183
a_51  7,51,0,US36 & Sheridan,1317093,WK,115553272
a_FREE 11,FREE,1,Free MallRide Union Station,1318341,SU,115569479
a_51  3,51,0,US36 & Sheridan,1317093,WK,115553270
a_51  2,51,0,US36 & Sheridan,1317093,WK,115553271
a_51  6,51,0,US36 & Sheridan,1317093,WK,115553276
a_51  5,51,0,US36 & Sheridan,1317093,WK,115553277
a_51  4,51,0,US36 & Sheridan,1317093,WK,115553274
a_FREE  3,FREE,1,Free MallRide Union Station,1318341,SU,115569478
a_107 23,107R,1,R Line Lincoln Station,1316704,SA,115563729
a_83  3,83L,0,Nine Mile,1317180,SU,115554900
a_101 11,101D,0,D-Line Union Station,1317836,FR,115561109
a_101 12,101D,0,D-Line Union Station,1317836,FR,115561108
a_AT  3,AT,0,Denver Airport,1317262,WK,115556707
a_101 12,101D,0,D-Line Union Station,1317836,FR,115561105
a_101 13,101D,0,D-Line Union Station,1317836,FR,115561104
a_101 13,101D,0,D-Line Union Station,1317836,FR,115561107
a_101 11,101D,0,D-Line Union Station,1317836,FR,115561106
a_101 17,101D,0,D-Line Union Station,1317836,FR,115561101
a_12 21,12,1,Englewood Stn via Corona & Colfax,1316779,WK,115544537
a_101 14,101D,0,D-Line Union Station,1317836,FR,115561103
a_101 16,101D,0,D-Line Union Station,1317836,FR,115561102
a_105  6,105,0,Central Park,1316694,SU,115542278
a_105  9,105,0,Central Park,1316694,SU,115542279
a_103 75,103W,1,W-Line Federal Ctr,1316678,FR,115563085
a_FREE 16,FREE,0,Free MallRide Civic Center,1318331,SU,115569378
a_FREE 19,FREE,0,Free MallRide Civic Center,1318331,SU,115569379
a_FREE 84,FREE,0,Free MallRide Civic Center,1318333,SU,115569376
a_103 74,103W,1,W-Line Jeffco,1316679,FR,115563082
a_FREE 17,FREE,0,Free MallRide Civic Center,1318331,SU,115569374
a_105  8,105,0,Central Park,1316694,SU,115542273
a_105  6,105,0,Central Park,1316694,SU,115542274
a_FREE 12,FREE,0,Free MallRide Civic Center,1318331,SU,115569373
a_FREE 83,FREE,0,Free MallRide Civic Center,1318333,SU,115569370
a_103 73,103W,1,W-Line Federal Ctr,1316678,FR,115563083
a_36  1,36,0,Evans,1318283,SU,115568421
a_36  2,36,0,Evans,1318283,SU,115568420
a_36  1,36,0,Evans,1318283,SU,115568423
a_36  2,36,0,Evans,1318283,SU,115568422
a_36  1,36,0,Evans,1318283,SU,115568425
a_36  2,36,0,Evans,1318283,SU,115568424
a_36  1,36,0,Evans,1318283,SU,115568427
a_36  2,36,0,Evans,1318283,SU,115568426
a_36  1,36,0,Evans,1318283,SU,115568429
a_FREE 13,FREE,1,Free MallRide Union Station,1318341,SU,115569471
a_FF 47,FF4,0,Civic Center,1318035,WK,115565846
a_FF 46,FF4,0,Civic Center,1318035,WK,115565847
a_FF  6,FF1,1,Downtown Boulder All-Station,1318063,SU,115565840
a_FF  5,FF1,1,Downtown Boulder All-Station,1318063,SU,115565841
a_FF  2,FF1,1,Downtown Boulder All-Station,1318063,SU,115565842
a_FF  4,FF1,1,Downtown Boulder All-Station,1318063,SU,115565843
a_101 92,101E,1,E-Line RidgeGate,1329688,SA_3787,115786139
a_72  1,72,1,Ward/64th,1317148,WK,115554242
a_3  6,3,1,Federal Center,1316991,WK,115549759
a_402L  2,402L,0,Park Meadows Mall,1317047,WK,115551547
a_101 94,101E,1,E-Line RidgeGate,1329688,SA_3787,115786131
a_101 92,101E,1,E-Line RidgeGate,1329688,SA_3787,115786130
a_113 30,113G,0,Union Station,1316730,SU,115543903
a_113 31,113G,0,Union Station,1316730,SU,115543902
a_113  1,113B,0,Union Station,1316736,SU,115543905
a_113 30,113G,0,Union Station,1316730,SU,115543904
a_113  1,113B,0,Union Station,1316736,SU,115543907
a_101 92,101E,1,E-Line RidgeGate,1329688,SA_3787,115786136
a_AT  3,AT,1,Arapahoe Stn,1317266,WK,115556738
a_AT  1,AT,1,Arapahoe Stn,1317266,WK,115556739
a_402L  2,402L,0,Park Meadows Mall,1317047,WK,115551545
a_324  1,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565021
a_30  4,30,1,Littleton Stn,1318353,SA,115570116
a_51  2,51,1,Englewood Stn,1317099,SA,115553174
a_104L 72,AT,1,Arapahoe Stn,1317264,WK,115556730
a_402L  2,402L,0,Park Meadows Mall,1317047,WK,115551542
a_AT  1,AT,1,Arapahoe Stn,1317266,WK,115556732
a_AT  3,AT,1,Arapahoe Stn,1317266,WK,115556733
a_AT  1,AT,1,Arapahoe Stn,1317266,WK,115556734
a_AT  3,AT,1,Arapahoe Stn,1317266,WK,115556735
a_AT  3,AT,1,Nine Mile Stn,1317267,WK,115556736
a_AT  1,AT,1,Arapahoe Stn,1317266,WK,115556737
a_A  2,A,0,Denver Airport,1317213,SU,115556222
a_76  9,76,1,Long/Bowles,1317157,WK,115554712
a_A  5,A,0,Denver Airport,1317213,SU,115556220
a_A  3,A,0,Denver Airport,1317213,SU,115556221
a_16  6,16,0,Broadway,1316887,WK,115547574
a_16 10,16,0,Broadway,1316887,WK,115547575
a_16  4,16,0,Broadway,1316887,WK,115547576
a_103 71,103W,1,W-Line Jeffco,1316679,FR,115563089
a_16  9,16,0,Broadway,1316887,WK,115547570
a_16 11,16,0,Broadway,1316887,WK,115547571
a_A  3,A,1,Union Station,1317216,SU,115556228
a_A  1,A,1,Union Station,1317216,SU,115556229
a_AT  1,AT,0,Denver Airport,1317262,WK,115556708
a_30  5,30,1,Littleton Stn,1318353,WK,115570319
a_10 12,15,0,Tower Rd,1316839,SU,115546229
a_15  7,15,0,Billings via E Colfax Ave,1316842,SU,115546228
a_15  9,15,0,Billings via E Colfax Ave,1316842,SU,115546227
a_A  4,A,1,Union Station,1317216,MT,115555959
a_15  4,15,0,Tower Rd,1316838,SU,115546225
a_15 10,15,0,Billings via E Colfax Ave,1316842,SU,115546224
a_15  1,15,0,Tower Rd,1316838,SU,115546223
a_15 11,15,0,Billings via E Colfax Ave,1316843,SU,115546222
a_15  5,15,0,Billings via E Colfax Ave,1316842,SU,115546221
a_A  1,A,1,Union Station,1317216,MT,115555958
a_AB  8,AB1,0,Denver Airport via E-470,1317957,SA,115565210
a_0  6,0,0,Union Station,1316568,WK,115538525
a_0  9,0,0,Union Station,1316568,WK,115538524
a_FREE 23,FREE,0,Free MallRide Civic Center,1318331,WK,115569598
a_0  3,0,0,Union Station,1316568,WK,115538526
a_0  6,0,0,Union Station,1316568,WK,115538521
a_43  3,43,0,Central Park via MLK Blvd,1317065,SU,115552017
a_0  8,0,0,Union Station,1316568,WK,115538523
a_0  4,0,0,Union Station,1316568,WK,115538522
a_FREE 23,FREE,0,Free MallRide Civic Center,1318331,WK,115569592
a_FREE 21,FREE,0,Free MallRide Civic Center,1318331,WK,115569593
a_FREE 22,FREE,0,Free MallRide Civic Center,1318331,WK,115569590
a_FREE 26,FREE,0,Free MallRide Civic Center,1318331,WK,115569591
a_FREE 22,FREE,0,Free MallRide Civic Center,1318331,WK,115569596
a_FREE 26,FREE,0,Free MallRide Civic Center,1318331,WK,115569597
a_FREE 24,FREE,0,Free MallRide Civic Center,1318331,WK,115569594
a_FREE 25,FREE,0,Free MallRide Civic Center,1318331,WK,115569595
a_83  6,83D,1,Downtown 83D Civic Center,1317182,WK,115555047
a_21  2,21,0,Aurora Metro Cntr via Evans,1318248,SU,115567998
a_21  4,21,0,Aurora Metro Cntr via Evans,1318248,SU,115567999
a_31  2,31,1,Evans,1318219,WK,115567628
a_31  3,31,1,Evans,1318219,WK,115567629
a_31  1,31,1,Evans,1318220,WK,115567626
a_31  3,31,1,Evans,1318219,WK,115567627
a_31  8,31,1,Evans,1318220,WK,115567624
a_31  4,31,1,Evans,1318220,WK,115567625
a_21  5,21,1,Kipling,1318258,SA,115567990
a_21  1,21,1,Evans Station,1318254,SA,115567991
a_31  4,31,1,Evans,1318220,WK,115567620
a_31  1,31,1,Evans,1318220,WK,115567621
a_SKIP  1,SKIP,1,Fairview HS via Broadway,1318149,SA,115566571
a_SKIP  5,SKIP,1,Fairview HS via Broadway,1318149,SA,115566570
a_SKIP  4,SKIP,0,Front Range/Broadway,1318145,SU,115566573
a_SKIP  3,SKIP,1,Fairview HS via Broadway,1318149,SA,115566572
a_SKIP  4,SKIP,0,Dtwn Boulder,1318146,SU,115566575
a_SKIP  4,SKIP,0,Front Range/Broadway,1318145,SU,115566574
a_SKIP  3,SKIP,0,Front Range/Broadway,1318145,SU,115566577
a_SKIP  3,SKIP,0,Front Range/Broadway,1318145,SU,115566576
a_SKIP  4,SKIP,0,Front Range/Broadway,1318145,SU,115566579
a_SKIP  5,SKIP,0,Front Range/Broadway,1318145,SU,115566578
a_6  2,6,1,Auraria via 6th,1317120,SA,115553653
a_83  3,83D,1,Downtown 83D Civic Center,1317182,WK,115555042
a_17  2,17,1,10th & Wash,1316898,WK,115548122
a_101 16,101D,0,D-Line Union Station,1317836,SA,115562176
a_17  1,17,1,10th & Wash,1316898,WK,115548101
a_206  3,208,0,55th/Western,1317928,WK,115564718
a_206  3,208,0,55th/Western,1317928,WK,115564717
a_225  6,225,1,Dtwn Boulder,1317936,SU,115564836
a_206  3,208,0,55th/Western,1317928,WK,115564715
a_206  3,208,0,55th/Western,1317928,WK,115564714
a_204  2,208,1,Dtwn Boulder,1317930,SA,115564713
a_204  3,208,1,Dtwn Boulder,1317930,SA,115564712
a_204  1,208,1,Dtwn Boulder,1317930,SA,115564711
a_ART  1,ART,0,40th & Colorado Station,1317258,SU,115556528
a_101 91,101E,0,E-Line Union Station,1329694,FR_3787,115785945
a_10 33,10,0,9th Clermont via 12th Ave,1316583,WK,115539183
a_153  5,153,1,Arapahoe Station,1316874,SU,115546702
a_83 12,83L,0,Nine Mile,1317180,WK,115554993
a_42  6,42,0,Green Valley Ranch,1317058,WK,115551767
a_107 23,107R,1,R Line Lincoln Station,1316704,FR,115563547
a_101 94,101E,1,E-Line RidgeGate,1329695,SU_3787,115784852
a_28  2,28,1,Wadsworth,1318211,SA,115567194
a_DASH  2,DASH,1,Dtwn Boulder,1317997,SA,115565523
a_28  3,28,1,Wadsworth,1318211,SA,115567196
a_28  1,28,1,Wadsworth,1318211,SA,115567197
a_28  3,28,1,Wadsworth,1318214,SA,115567190
a_28  3,28,1,Wadsworth,1318211,SA,115567191
a_28  2,28,1,Wadsworth,1318211,SA,115567192
a_DASH  2,DASH,1,Dtwn Boulder,1317998,SA,115565522
a_28  3,28,1,Wadsworth,1318211,SA,115567198
a_DASH  1,DASH,1,Dtwn Boulder,1317998,SA,115565521
a_SKIP  3,SKIP,0,Front Range/Broadway,1318145,WK,115566715
a_SKIP  5,SKIP,0,Front Range/Broadway,1318145,WK,115566714
a_SKIP  1,SKIP,0,Front Range/Broadway,1318143,WK,115566717
a_DASH  2,DASH,1,Dtwn Boulder,1317997,SA,115565520
a_SKIP  1,SKIP,0,Front Range/Broadway,1318145,WK,115566711
a_SKIP 16,SKIP,0,Front Range/Broadway,1318145,WK,115566710
a_SKIP  6,SKIP,0,Front Range/Broadway,1318145,WK,115566713
a_SKIP  7,SKIP,0,Front Range/Broadway,1318145,WK,115566712
a_DASH  1,DASH,1,Dtwn Boulder,1317997,SA,115565527
a_101  3,101S,0,Special Service 30th & Downing,1329602,SU,115781460
a_AB  1,AB1,0,Denver Airport via E-470,1317957,SA,115565214
a_SKIP  4,SKIP,0,Front Range/Broadway,1318145,WK,115566719
a_SKIP  3,SKIP,0,Front Range/Broadway,1318143,WK,115566718
a_FREE  2,FREE,1,Free MallRide Union Station,1318341,SA,115569089
a_153  3,153,0,Peoria Stn via Chambers,1316873,SU,115546675
a_A  4,A,1,Union Station,1317216,FR,115555758
a_FREE  1,FREE,1,Free MallRide Union Station,1318341,WK,115569908
a_FREE 22,FREE,1,Free MallRide Union Station,1318341,WK,115569905
a_FREE 25,FREE,1,Free MallRide Union Station,1318341,WK,115569904
a_FREE  3,FREE,1,Free MallRide Union Station,1318341,WK,115569907
a_FREE  5,FREE,1,Free MallRide Union Station,1318341,WK,115569906
a_4  1,4,1,Evans,1317037,SA,115551107
a_FREE 26,FREE,1,Free MallRide Union Station,1318341,WK,115569900
a_FREE 24,FREE,1,Free MallRide Union Station,1318341,WK,115569903
a_FREE 21,FREE,1,Free MallRide Union Station,1318341,WK,115569902
a_42 10,42,1,Central Park Stn via Montbello,1317062,WK,115551821
a_42  7,42,1,Central Park Stn via Montbello,1317062,WK,115551820
a_42  9,42,1,Central Park Stn via Montbello,1317062,WK,115551823
a_42 11,42,1,Central Park Stn via Montbello,1317062,WK,115551822
a_42 15,42,1,Central Park Stn via Montbello,1317062,WK,115551825
a_42 12,42,1,Central Park Stn via Montbello,1317062,WK,115551824
a_42  5,42,1,Central Park Stn via Montbello,1317062,WK,115551827
a_42 16,42,1,Central Park Stn via Montbello,1317062,WK,115551826
a_42 10,42,1,Central Park Stn via Montbello,1317062,WK,115551829
a_42  7,42,1,Central Park Stn via Montbello,1317062,WK,115551828
a_76  8,76,0,Olde Town Arvada,1317156,WK,115554679
a_133  6,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545553
a_20  2,20,0,Colfax & Billings,1316910,WK,115548359
a_20  2,20,0,Colfax & Billings,1316910,WK,115548358
a_133  6,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545556
a_133  8,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545557
a_121  2,121,1,Nine Mile via Peoria,1316808,SU,115545086
a_121  4,121,1,Nine Mile via Peoria,1316808,SU,115545087
a_121  1,121,1,Nine Mile via Peoria,1316808,SU,115545084
a_121  4,121,1,Nine Mile via Peoria,1316808,SU,115545085
a_121  2,121,1,Nine Mile via Peoria,1316808,SU,115545082
a_121  4,121,1,Nine Mile via Peoria,1316808,SU,115545083
a_121  3,121,1,Nine Mile via Peoria,1316808,SU,115545080
a_121  5,121,1,Nine Mile via Peoria,1316808,SU,115545081
a_4  1,4,1,Evans,1317037,SA,115551104
a_121 14,121,0,40th & Airport Stn via Montbello,1316802,SA,115544899
a_121  1,121,1,Nine Mile via Peoria,1316808,SU,115545088
a_121  4,121,1,Nine Mile via Peoria,1316808,SU,115545089
a_65  3,65,1,DTC via Monaco,1317137,WK,115553944
a_107 21,107R,0,R Line Peoria Station,1316699,FR,115563544
a_65  6,65,1,DTC via Monaco,1317137,WK,115553945
a_17  2,17,1,10th & Wash,1316898,WK,115548126
a_65  4,65,1,DTC via Monaco,1317137,WK,115553946
a_103 75,103W,0,W-Line Union Station,1316669,SA,115563293
a_103 73,103W,0,W-Line Union Station,1316669,SA,115563292
a_103 74,103W,0,W-Line Union Station,1316670,SA,115563291
a_15L 10,15L,1,Decatur Station via E Colfax,1316885,SA,115546945
a_103 71,103W,0,W-Line Union Station,1316670,SA,115563297
a_103 76,103W,0,W-Line Union Station,1316670,SA,115563296
a_19  3,19,0,106th & Melody,1316905,WK,115548238
a_19  2,19,0,106th & Melody,1316905,WK,115548239
a_19  8,19,0,106th & Melody,1316905,WK,115548236
a_103 74,103W,1,W-Line Jeffco,1316679,SA,115563338
a_19  5,19,0,106th & Melody,1316905,WK,115548234
a_19  6,19,0,106th & Melody,1316905,WK,115548235
a_19  2,19,0,106th & Melody,1316905,WK,115548232
a_19  1,19,0,106th & Melody,1316905,WK,115548233
a_19  4,19,0,106th & Melody,1316905,WK,115548230
a_19  3,19,0,106th & Melody,1316905,WK,115548231
a_17  2,17,0,Federal Cntr Station,1316897,WK,115548039
a_130  1,130,0,Aurora Metro Cntr via Buckley,1316818,SU,115545338
a_65  2,65,1,DTC via Monaco,1317137,WK,115553942
a_14  1,14,0,I-25 & Broadway Station,1316831,SA,115545888
a_14  1,14,0,I-25 & Broadway Station,1316831,SA,115545889
a_14  1,14,0,I-25 & Broadway Station,1316831,SA,115545886
a_14  2,14,0,I-25 & Broadway Station,1316831,SA,115545887
a_135  4,139,1,Nine Mile Stn via Quincy,1316830,WK,115545884
a_135 13,139,1,Nine Mile Stn via Quincy,1316830,WK,115545885
a_135  7,139,1,Nine Mile Stn via Quincy,1316830,WK,115545882
a_135  4,139,1,Nine Mile Stn via Quincy,1316830,WK,115545883
a_135  7,139,1,Nine Mile Stn via Quincy,1316830,WK,115545880
a_135  8,139,1,Nine Mile Stn via Quincy,1316830,WK,115545881
a_11  4,11,0,Aurora Metro Cntr via Mississippi,1316713,SU,115543325
a_20  1,20,0,Colfax & Billings,1316910,WK,115548378
a_AB 96,AB1,0,Denver Airport via E-470,1317953,SU,115565266
a_11  2,11,0,Aurora Metro Cntr via Mississippi,1316713,SU,115543324
a_48  1,48,1,Civic Center via  E 48th,1317080,SU,115552818
a_FREE  3,FREE,1,Free MallRide Union Station,1318341,SA,115569115
a_92  4,92,1,Wadsworth/88th,1317198,SA,115555441
a_107 22,107R,0,R Line Peoria Station,1316699,FR,115563542
a_FREE 83,FREE,0,Free MallRide Civic Center,1318333,WK,115569691
a_103 78,103W,1,W-Line Federal Ctr,1316678,SA,115563337
a_FREE 17,FREE,0,Free MallRide Civic Center,1318331,WK,115569690
a_11  3,11,0,Aurora Metro Cntr via Mississippi,1316713,SU,115543321
a_107 24,107R,0,R Line Peoria Station,1316699,SU,115563766
a_11  1,11,0,Aurora Metro Cntr via Mississippi,1316713,SU,115543320
a_120  1,112,1,US36 & Broomfield,1316727,WK,115543484
a_113 31,113G,0,Union Station,1316730,FR,115543485
a_113  2,113B,0,Union Station,1316736,FR,115543486
a_113 30,113G,0,Union Station,1316730,FR,115543487
a_120  2,112,1,US36 & Broomfield,1316728,WK,115543480
a_92  1,92,1,Wadsworth/88th,1317198,SA,115555445
a_120  1,112,1,US36 & Broomfield,1316727,WK,115543482
a_120  4,112,1,US36 & Broomfield,1316727,WK,115543483
a_204  3,204,0,Front Range/Broadway,1317915,SA,115564357
a_92  5,92,1,Wadsworth/88th,1317198,SA,115555444
a_113  2,113B,0,Union Station,1316736,FR,115543488
a_113  2,113B,0,Union Station,1316736,FR,115543489
a_107 22,107R,1,R Line Lincoln Station,1316704,SU,115563798
a_FREE 20,FREE,0,Free MallRide Civic Center,1318331,WK,115569694
a_117  3,117N,1,Union Station,1316772,MT,115544140
a_20  7,20,0,Colfax & Billings,1316910,WK,115548370
a_17  5,17,1,10th & Wash,1316898,WK,115548125
a_101 52,101H,0,H-Line to Southmoor,1317863,SU,115562574
a_130  2,130,1,Nine Mile Stn via Buckley,1316819,WK,115545418
a_49  4,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SA,115552965
a_135  9,139,1,Nine Mile Stn via Quincy,1316830,SU,115545832
a_14  5,14,1,Lakewood Commons,1316832,SU,115545949
a_83  7,83L,1,Downtown Civic Center,1317183,WK,115555102
a_FREE 18,FREE,0,Free MallRide Civic Center,1318331,WK,115569699
a_83  9,83L,1,Downtown Civic Center,1317183,WK,115555100
a_48  1,48,0,60th & Dahlia via 48th & Brighton Stn,1317077,SA,115552737
a_88  2,88,0,Commerce City & 72nd Ave Stn via 72nd Ave,1317187,SA,115555106
a_48  3,48,0,60th & Dahlia via 48th & Brighton Stn,1317077,SA,115552731
a_83  4,83L,1,Downtown Civic Center,1317183,WK,115555104
a_FREE 22,FREE,0,Free MallRide Civic Center,1318331,WK,115569698
a_121 10,121,0,40th & Airport Stn via Montbello,1316802,SA,115544935
a_121  9,121,0,40th & Airport Stn via Montbello,1316802,SA,115544934
a_88  2,88,0,Commerce City & 72nd Ave Stn via 72nd Ave,1317187,SA,115555108
a_121  7,121,0,40th & Airport Stn via Montbello,1316802,SA,115544936
a_48  4,48,0,60th & Dahlia via 48th & Brighton Stn,1317077,SA,115552738
a_48  3,48,0,60th & Dahlia via 48th & Brighton Stn,1317077,SA,115552739
a_121  7,121,0,40th & Airport Stn via Montbello,1316802,SA,115544933
a_121  3,121,0,40th & Airport Stn via Montbello,1316802,SA,115544932
a_16  2,16,1,Oak Station,1316888,SU,115547502
a_FF  3,FF1,0,Union Station All-Station,1318032,SU,115565805
a_48  1,48,0,60th & Dahlia via 48th & Brighton Stn,1317077,SU,115552795
a_12  1,12,0,38th & Blake Station via Downing St,1316777,SU,115544415
a_42  6,42,1,Central Park Stn via Montbello,1317062,SA,115551645
a_42  3,42,1,Central Park Stn via Montbello,1317062,SA,115551644
a_42  2,42,1,Central Park Stn via Montbello,1317062,SA,115551647
a_42  1,42,1,Central Park Stn via Montbello,1317062,SA,115551646
a_42  2,42,1,Central Park Stn via Montbello,1317062,SA,115551641
a_42  1,42,1,Central Park Stn via Montbello,1317062,SA,115551640
a_42  5,42,1,40th & Airport Stn,1317061,SA,115551643
a_42  4,42,1,Central Park Stn via Montbello,1317062,SA,115551642
a_117  1,117N,0,124th - Eastlake,1316766,SA,115544168
a_42  5,42,1,Central Park Stn via Montbello,1317062,SA,115551649
a_42  4,42,1,Central Park Stn via Montbello,1317062,SA,115551648
a_42 11,42,0,Green Valley Ranch,1317058,WK,115551802
a_42 10,45,1,Peoria Stn via Montbello,1317074,WK,115552598
a_42 11,45,1,Peoria Stn via Montbello,1317074,WK,115552599
a_15L  2,15L,0,Aurora Metro Center Station,1316884,SU,115547011
a_15L 11,15L,0,Aurora Metro Center Station,1316884,SU,115547010
a_15L  7,15L,0,Aurora Metro Center Station,1316884,SU,115547017
a_15L 10,15L,0,Aurora Metro Center Station,1316884,SU,115547016
a_15L  5,15L,0,Aurora Metro Center Station,1316884,SU,115547015
a_15L  1,15L,0,Aurora Metro Center Station,1316884,SU,115547014
a_42  9,45,1,Peoria Stn via Montbello,1317074,WK,115552590
a_65  1,45,1,Peoria Stn via Montbello,1317074,WK,115552591
a_42  4,45,1,Peoria Stn via Montbello,1317074,WK,115552592
a_42 18,45,1,Peoria Stn via Montbello,1317074,WK,115552593
a_42 10,45,1,Peoria Stn via Montbello,1317074,WK,115552594
a_42  2,45,1,Peoria Stn via Montbello,1317074,WK,115552595
a_42  5,45,1,Peoria Stn via Montbello,1317074,WK,115552596
a_101  1,101S,0,Special Service 30th & Downing,1329602,SU,115781456
a_48  3,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552846
a_48  1,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552847
a_48  3,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552844
a_48  2,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552845
a_48  4,48,1,Civic Center via  E 48th,1317080,SU,115552842
a_130  2,130,0,Aurora Metro Cntr via Buckley,1316818,WK,115545417
a_48  2,48,1,Civic Center via  E 48th,1317080,SU,115552840
a_48  3,48,1,Civic Center via  E 48th,1317080,SU,115552841
a_117  2,117N,1,Union Station,1316772,FR,115544067
a_101 93,101E,1,E-Line RidgeGate,1329688,FR_3787,115786034
a_117  3,117N,1,Union Station,1316772,FR,115544065
a_117  2,117N,1,Union Station,1316772,FR,115544064
a_117  1,117N,1,Union Station,1316772,FR,115544063
a_117  3,117N,1,Union Station,1316772,FR,115544062
a_48  3,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552848
a_48  1,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552849
a_133  4,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545535
a_SKIP  2,SKIP,1,Fairview HS via Broadway,1318149,SA,115566518
a_66  1,66,0,Arapahoe Stn,1317140,SA,115553967
a_130  1,130,0,Aurora Metro Cntr via Buckley,1316818,WK,115545416
a_SKIP  1,SKIP,1,Fairview HS via Broadway,1318149,WK,115566864
a_A  2,A,0,Denver Airport,1317213,SA,115556033
a_A  3,A,0,Denver Airport,1317213,SA,115556032
a_105  3,105,0,Central Park,1316694,SA,115542161
a_A  6,A,0,Denver Airport,1317213,SA,115556030
a_133  8,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545530
a_A  5,A,0,Denver Airport,1317213,SA,115556035
a_A  1,A,0,Denver Airport,1317213,SA,115556034
a_FREE  3,FREE,0,Free MallRide Civic Center,1318331,WK,115569750
a_133  6,133,0,Aurora Metro Cntr via Tower,1316825,SU,115545531
a_17  5,17,1,10th & Wash,1316898,WK,115548129
a_107 22,107R,1,R Line Lincoln Station,1316704,MT,115563622
a_113  1,113B,1,Westminster Station,1316744,SU,115543959
a_101 94,101E,0,E-Line Union Station,1329651,SA_3787,115783998
a_17  3,17,1,10th & Wash,1316898,SU,115548000
a_130  3,130,0,Aurora Metro Cntr via Buckley,1316818,SA,115545252
a_11  1,11,1,Lakewood Commons,1316724,SU,115543347
a_101 11,101D,1,D-Line to Mineral,1317867,SA,115562420
a_99  1,99,1,Long/Bowles,1317203,WK,115555651
a_7  2,7,1,38th & Blake Stn,1317144,WK,115554184
a_483  2,483,1,Lincoln Stn,1317086,WK,115552929
a_ART  1,ART,0,40th & Colorado Station,1317258,WK,115556562
a_73  1,73,1,Belleview Stn via Quebec,1317152,SU,115554381
a_48  4,48,0,60th & Dahlia via 48th & Brighton Stn,1317078,WK,115552859
a_52  3,52,0,Alameda Stn,1318294,SA,115568711
a_103 76,103W,1,W-Line Jeffco,1316679,MT,115563242
a_0  2,0,1,Englewood Station,1316572,SA,115538319
